date,reward,reward(USD),MATIC(USD),diff,diff(USD)
2021-01-05,166215578.59275767,3942653.9999350244,0.02372012318769989,584888.5838227868,13873.629259355836
2021-01-06,166801029.6268447,4088354.8296326813,0.02451036926318054,585451.0340870321,14349.621030984054
2021-01-07,167406753.35201347,5841461.815885128,0.03489382416730844,605723.7251687646,21136.017160005933
2021-01-08,167850834.0837954,5541420.488805112,0.033013958608264615,444080.73178192973,14660.86289777649
2021-01-09,168456346.07739553,5340465.110744143,0.03170236821051861,605511.9936001301,19196.164176996514
2021-01-10,169162775.85897496,5681554.184695571,0.03358631445863766,706429.7815794349,23726.37278707362
2021-01-11,169626170.11697543,5160314.244089598,0.030421686939762955,463394.25800046325,14097.235046573838
2021-01-12,170229071.77571848,4432744.36896699,0.026039878633699273,602901.6587430537,15699.486021725093
2021-01-13,171014931.86420685,4488518.757712998,0.026246355851997,785860.0884883702,20625.963532347614
2021-01-14,171479146.74713814,5162337.3448560415,0.030104752926420775,464214.88293129206,13975.074355413892
2021-01-15,172124839.94524592,5648838.308066979,0.032818263243491824,645693.198107779,21190.529350033208
2021-01-16,172629260.4219173,5856497.099517505,0.03392528639237544,504420.4766713679,17112.60913325469
2021-01-17,173194365.88536084,5697764.704510242,0.03289809501240736,565105.4634435475,18590.893228396322
2021-01-18,173597695.48171553,5901321.098002702,0.033994236395979524,403329.5963546932,13710.881643976441
2021-01-19,174181623.97117552,6277597.412402758,0.036040526372871605,583928.4894599915,21045.0901242539
2021-01-20,174785556.21225932,5727901.206494332,0.03277102141974695,603932.2410838008,19791.476408633014
2021-01-21,175289082.00332665,6038510.186923232,0.0344488665118837,503525.79106733203,17345.892761769162
2021-01-22,175818949.99462456,5056913.6874452075,0.028762051460322187,529867.9912979007,15240.090432887768
2021-01-23,176097209.99739316,5521363.955738505,0.031354068334303764,278260.00276860595,8724.583141510426
2021-01-24,176713521.99421644,6017448.2468473,0.034051996581474064,616311.996823281,20986.654008947822
2021-01-25,177276095.89928016,5889944.363929217,0.03322469582856566,562573.9050637186,18691.346876830423
2021-01-26,177851721.27341625,5895607.597046563,0.03314900499603876,575625.3741360903,19081.408403083937
2021-01-27,178343502.3546845,7707780.165055603,0.04321873274489466,491781.08126825094,21254.15512032786
2021-01-28,178744567.71238455,7513706.033006501,0.04203599655737066,401065.3577000499,16859.18199555993
2021-01-29,179078042.90890017,6941294.662361292,0.038761282788267,333475.19651561975,12925.926395014847
2021-01-30,179649875.9063297,7235442.37631424,0.040275242828928144,571832.9974295199,23030.712829067757
2021-01-31,179891958.3020122,7145957.838163191,0.03972360913524648,242082.3956825137,9616.386464616255
2021-02-01,180154134.19969106,6880547.3090866795,0.03819255849804682,262175.8976788521,10013.168308877495
2021-02-02,180376100.09059793,7352017.234554469,0.0407593757202964,221965.89090687037,9047.19114456345
2021-02-03,180719337.44526562,7414544.787592406,0.041027954686022716,343237.3546676934,14082.326633856432
2021-02-04,181072127.31436312,7965718.195542745,0.04399196228425205,352789.86909750104,15519.918615603483
2021-02-05,181728296.54161477,8583875.819616912,0.04723466836465532,656169.2272516489,30993.93584032379
2021-02-06,182283549.13783273,10103762.298901018,0.055428821452566265,555252.5962179601,30776.99701683918
2021-02-07,182990235.04343608,9565177.149252398,0.052271516821550214,706685.9056033492,36939.54420229791
2021-02-08,183644747.29562157,12343572.006296095,0.06721440274262823,654512.2521854937,43992.65011838043
2021-02-09,184198831.7240601,13221631.13238484,0.07177912589690885,554084.4284385145,39771.695946404914
2021-02-10,184753591.10523856,18238899.454544682,0.09872013499405008,554759.3811784685,54765.92099915409
2021-02-11,185561211.0637987,21652613.797098447,0.11668717655466242,807619.9585601389,94238.89269357608
2021-02-12,186418996.65566096,23065350.807477187,0.12372854280554767,857785.5918622613,106132.56132071184
2021-02-13,187323169.65615153,22721354.88532532,0.12129495207150513,904173.000490576,109671.6207588534
2021-02-14,188280789.26993135,20950178.19827757,0.11127092827427051,957619.613779813,106555.22335892821
2021-02-15,189037878.70873815,19035075.344720446,0.10069450352883468,757089.438806802,76234.74516757499
2021-02-16,189593100.94565284,20191290.12326393,0.10649802140770825,555222.2369146943,59130.06967297678
2021-02-17,189996879.75478968,20675500.81559265,0.10882021242810139,403778.8091368377,43939.295784236485
2021-02-18,190451116.25159904,21371980.182784908,0.11221766825746007,454236.49680936337,50973.36050938396
2021-02-19,191006182.17432088,23541474.94639375,0.12324980625448415,555065.922721833,68411.76743393239
2021-02-20,191610862.69385448,30093595.434433162,0.15705579011204127,604680.5195336044,94968.57676070984
2021-02-21,192403083.98931852,28080296.95110553,0.1459451499886792,792221.2954640388,115620.85579072488
2021-02-22,192906044.51505265,31162554.1053343,0.16154265245380975,502960.52573412657,81249.57740665344
2021-02-23,193309161.2146473,29332746.420655042,0.15174007396413278,403116.6995946467,61168.957812668785
2021-02-24,193711593.01292977,26643262.262738608,0.13754087635302362,402431.7982824743,55350.82220809474
2021-02-25,194210986.4650184,31063952.804422442,0.15994951351538364,499393.45208862424,79877.7397143435
2021-02-26,194812191.17108107,34062762.265179925,0.17484923330730637,601204.7060626745,105120.18191580313
2021-02-27,195266063.91423362,37187925.46929792,0.19044745781136815,453872.7431525588,86438.91010327688
2021-02-28,195716570.55597335,39047228.75065486,0.19950905863378424,450506.64173972607,89880.15600176023
2021-03-01,196111124.3440457,44025340.7619136,0.22449180743402478,394553.78807234764,88574.09301430249
2021-03-02,196848308.28680435,48763977.818833105,0.24772363167980546,737183.9427586496,182617.8835162105
2021-03-03,197239019.61297143,45231158.87413306,0.2293215559623398,390711.3261670768,89598.5292487433
2021-03-04,197641429.66127664,44391873.83493858,0.22460813965482138,402410.04830521345,90384.5723282408
2021-03-05,197993052.31837994,39719386.08312124,0.2006099992804345,351622.6571033001,70539.0209884775
2021-03-06,198294978.0423385,42666335.999359466,0.215165993715936,301925.7239585519,64964.148423945204
2021-03-07,198999075.468039,42442450.68511759,0.2132796375324579,704097.4257005155,150169.64374094267
2021-03-08,199703456.61605835,42572800.58880785,0.21318008866845292,704381.1480193436,150160.03559115034
2021-03-09,200152424.08690247,43531049.1269586,0.21748949244830643,448967.4708441198,97645.70735968743
2021-03-10,200806556.92544606,59983584.83730836,0.2987132778715917,654132.8385435939,195398.1643648056
2021-03-11,201309675.7691787,58065180.68541226,0.2884371079708542,503118.84373262525,145118.14425187855
2021-03-12,201712091.01738808,82509540.80794828,0.40904608341418536,402415.24820938706,164606.38118619705
2021-03-13,202265598.20073938,83410704.59848194,0.4123820626961022,553507.1833513081,228256.4339875221
2021-03-14,202667165.43850282,85723032.42512324,0.42297444798049927,401567.23776343465,169852.68072004267
2021-03-15,203157117.6299036,78316519.92766967,0.3854972980584458,489952.1914007962,188875.2459628214
2021-03-16,203647887.47267875,80104576.39544494,0.3933484279633969,490769.84277513623,193043.5461474433
2021-03-17,204288449.9977562,76363335.84407113,0.3738015332972073,640562.5250774622,239443.25404668617
2021-03-18,204754001.53365293,83265957.18141076,0.40666339391528494,465551.5358967185,189322.76763023317
2021-03-19,205189664.86768928,80684705.39508934,0.39322012367005227,435663.33403635025,171311.59008828094
2021-03-20,205534974.9922697,83690107.02047206,0.40718182890099225,345310.1245804131,140604.00806468207
2021-03-21,205929999.8344272,79285123.036819,0.3850100670158122,395024.8421575129,152088.5409519747
2021-03-22,206468245.15926906,78651728.35176055,0.38093861984000893,538245.324841857,205038.43118059426
2021-03-23,207251555.95766392,72050633.28685921,0.347648214045627,783310.7983948588,272316.60010462685
2021-03-24,207944705.97060913,68934180.46772721,0.3315024546836521,693150.012945205,229780.93075534067
2021-03-25,208434474.68130028,67788458.93069702,0.3252267123005765,489768.710691154,159285.86756577622
2021-03-26,208879951.3013598,62748835.4426479,0.3004062144390178,445476.62005952,133823.94505316904
2021-03-27,209277015.44550866,70452378.2198908,0.3366465164361783,397064.1441488564,133670.26092942507
2021-03-28,209657181.52881774,69801880.70411868,0.3329334115584508,380166.0833090842,126569.99107490761
2021-03-29,210028786.4250053,72301065.74793625,0.34424360097777673,371604.89618754387,127922.607604573
2021-03-30,210552855.74410722,80492920.90807346,0.3822931806059166,524069.31910192966,200348.12685745372
2021-03-31,211372775.9610049,78224759.71287082,0.37007963469856736,819920.2168976963,303435.77435146953
2021-04-01,212201358.80128258,76270538.27145927,0.35942530576763804,828582.8402776718,297813.64072062017
2021-04-02,212921875.67006215,77530427.10052164,0.3641261700167467,720516.8687795699,262359.0478611636
2021-04-03,213781463.370265,81773756.00388569,0.38251097506173976,859587.7002028525,328801.72935567156
2021-04-04,214586615.38370308,75533801.04710947,0.3519967958488334,805152.0134380758,283410.92890143953
2021-04-05,215412564.80228844,77922963.302965,0.3617382457447867,825949.41858536,298777.49375299463
2021-04-06,216246359.63593808,79869091.09630436,0.36934305498029235,833794.8336496353,307956.33108694095
2021-04-07,217067388.90920904,81578036.54537876,0.37581894247366515,821029.2732709646,308558.35322061577
2021-04-08,217825975.63275337,74004712.5533814,0.33974236699001714,758586.7235443294,257724.04902415225
2021-04-09,218748775.56958187,77871398.1069368,0.3559855267951735,922799.9368284941,328503.4216384443
2021-04-10,219617392.72898114,80442100.11706306,0.36628292102680865,868617.159399271,318159.63039877405
2021-04-11,220461855.59877688,79274259.3439542,0.3595826549161729,844462.8697957397,303654.2006992825
2021-04-12,221313930.208007,81357701.64459515,0.3676122039318952,852074.6092301309,313233.0250134968
2021-04-13,222173592.52506626,79655572.3328244,0.35852853360075815,859662.3170592487,308213.4699270824
2021-04-14,223025333.31960782,94117121.22207637,0.42200193054840646,851740.7945415676,359436.25962337514
2021-04-15,223869282.36757597,92338643.76564598,0.41246678771245227,843949.0479681492,348100.9528084048
2021-04-16,224699014.1611078,99375769.383148,0.4422617061946531,829731.7935318351,366958.598691339
2021-04-17,225572161.8379999,96944646.08755624,0.42977220813789657,873147.6768921018,375254.6051283932
2021-04-18,226426636.48233518,91978796.11181791,0.4062189746787755,854474.6443352699,347103.8139108847
2021-04-19,227254113.94238767,82818770.2802641,0.36443243575894035,827477.4600524902,301559.62630255026
2021-04-20,228097160.64511716,74513733.37971021,0.3266754095884679,843046.7027294934,275402.6269163646
2021-04-21,228932375.5212233,78062199.0957873,0.3409836591179323,835214.876106143,284794.62460440316
2021-04-22,229812274.3806632,82712570.59846264,0.35991363307887,879898.8594398797,316687.595242961
2021-04-23,230626857.4963466,81792286.01370707,0.3546520422713682,814583.1156834066,288893.5655768943
2021-04-24,231498065.38790232,88795572.57133605,0.383569393647193,871207.8915557265,334168.6827046795
2021-04-25,232349879.6206785,82808466.41039029,0.3563955640759478,851814.2327761948,303582.81397819263
2021-04-26,233203953.9654144,89540037.6763512,0.3839559156429679,854074.3447358906,327926.8970602367
2021-04-27,234051395.992063,125773709.38303682,0.5373764546454656,847442.026648581,455395.3917979826
2021-04-28,234901602.71100497,195322115.60291544,0.831506100208336,850206.7189419866,706952.0732383761
2021-04-29,235734862.49876678,182203670.7616915,0.7729177976916538,833259.7877618074,644041.3200618711
2021-04-30,236520326.59191668,208875256.835146,0.8831175732119271,785464.0931499004,693657.1437876471
2021-05-01,237311763.43501487,196057850.80098203,0.8261615352020685,791436.8430981934,653854.677309482
2021-05-02,238059005.12588632,187480096.87793764,0.7875362529503883,747241.6908714473,588479.921277212
2021-05-03,238943037.40117583,195590434.8577195,0.8185651148701647,884032.2752895057,723637.9809712874
2021-05-04,239762170.62837622,191017029.27817634,0.7966937769104812,819133.2272003889,652598.3445711491
2021-05-05,240662000.7392832,169563449.65675092,0.7045709299177828,899830.1109069884,633994.1380097584
2021-05-06,241529764.2878193,196759268.9667846,0.8146377716508512,867763.548536092,706912.9634992772
2021-05-07,242355260.82288495,183686038.52759716,0.7579205745479417,825496.5350656509,625660.8081442933
2021-05-08,243230560.29036582,182661807.9923514,0.7509821453944429,875299.4674808681,657334.2719513957
2021-05-09,244093371.49882975,207237612.4809142,0.8490095868166891,862811.208463937,732534.9875987754
2021-05-10,244939381.1743585,237671939.25614476,0.970329630607499,846009.6755287349,820908.2559461674
2021-05-11,245731283.97643012,216404982.81398115,0.8806570303630457,791902.802071631,697394.7700085773
2021-05-12,246502012.91769853,265323775.20590565,1.0763554101056831,770728.9412684143,829578.265659283
2021-05-13,247344082.2095559,269317019.1699365,1.0888355070559752,842069.2918573618,916874.9443757765
2021-05-14,248183166.01121107,261890834.62865055,1.0552320644375208,839083.8016551733,885428.1322566718
2021-05-15,249042004.38145173,365296322.9349388,1.4668060668810827,858838.3702406585,1259749.3319392595
2021-05-16,249870961.10757324,403373025.7034162,1.6143253458322366,828956.726121515,1338205.8535760734
2021-05-17,250698350.95794827,429396894.5613557,1.7128030277047244,827389.8503750265,1417155.8408145043
2021-05-18,251511480.75809926,428477941.51611966,1.703611859882552,813129.8001509905,1385257.5711611568
2021-05-19,252313214.5291557,618179000.412992,2.450046072959681,801733.7710564435,1964284.6773359952
2021-05-20,253147871.86748764,429361943.88920534,1.6960914611755402,834657.3383319378,1415655.1845523035
2021-05-21,253893341.91500014,463133794.6349399,1.8241273723120732,745470.0475125015,1359832.3189063356
2021-05-22,254677590.12122047,377319653.0903477,1.481558125749316,784248.2062203288,1161909.3025300533
2021-05-23,255403175.55026427,306466642.9582138,1.1999327819551713,725585.4290437996,870653.742418663
2021-05-24,256130172.98039192,281873871.10147494,1.1005102125279633,726997.4301276505,800068.0963370638
2021-05-25,256938679.6817453,436828021.81781274,1.7001255799978625,808506.7013533711,1374562.9245705588
2021-05-26,257707481.46326298,496350330.9320555,1.9260222020477602,768801.7815176845,1480729.3001769315
2021-05-27,258571438.769567,572889647.8156228,2.2155952356600737,863957.3063040376,1914179.6916609365
2021-05-28,259425827.44070268,528152273.59242374,2.035850781715805,854388.671135664,1739407.8440206693
2021-05-29,260331567.81176913,476575459.36342764,1.8306479823761213,905740.3710664511,1658091.782849398
2021-05-30,261231509.11881307,440928527.4910498,1.6878841644271456,899941.3070439398,1518996.6810733336
2021-05-31,262076799.20910412,483127219.8140004,1.8434566557283314,845290.090291053,1558255.642968244
2021-06-01,263003920.95618364,493935960.14250636,1.878055499502594,927121.7470795214,1741186.0958111482
2021-06-02,263864923.2296885,481566794.6677498,1.825050441617648,861002.2735048532,1571372.5794938314
2021-06-03,264745381.7736601,477549725.8622125,1.8038075779183447,880458.5439715981,1588177.7936589208
2021-06-04,265575440.24783596,486134894.79093707,1.8304964281986116,830058.4741758704,1519419.0721749202
2021-06-05,266396775.66911548,434381033.8513762,1.6305791718399396,821335.4212795198,1339252.4310327673
2021-06-06,267193265.3327253,406881953.0956532,1.5228001820666353,796489.6636098027,1212894.6047592007
2021-06-07,267988566.58592078,423190122.9323701,1.5791349919276871,795301.2531954944,1255888.0380449465
2021-06-08,268819895.7716586,396972762.89687943,1.4767238926172197,831329.1857378185,1227643.671209055
2021-06-09,269473545.84357154,400110889.49217504,1.4847872663702488,653650.0719129443,970531.3034383372
2021-06-10,270262031.22307444,405404762.0854095,1.500043347749384,788485.3795028925,1182762.2483209623
2021-06-11,271102246.97774297,369767198.3287727,1.3639399984727163,840215.7546685338,1146003.8751393522
2021-06-12,271946662.5595794,340336616.72041076,1.2514829691864597,844415.5818364024,1056771.7195839328
2021-06-13,272780548.72147906,368163323.6918632,1.3496685354488887,833886.1618996859,1125469.914862244
2021-06-14,273618665.7404001,402669210.75522244,1.471643791791824,838117.0189210176,1233409.7076901863
2021-06-15,274392962.79735816,424981119.9606616,1.5488047347428304,774297.0569580793,1199234.9479141124
2021-06-16,275190553.7296318,451597129.96258557,1.6410342718604676,797590.9322736263,1308874.054786162
2021-06-17,276009220.75908446,406612982.084259,1.4731862253224224,818667.0294526815,1206048.9909153164
2021-06-18,276838443.97531676,417741737.80649585,1.5089730017545593,829223.2162322998,1251275.4457226235
2021-06-19,277610722.4382079,382624000.67766076,1.378275296130995,772278.4628911614,1064412.3271369052
2021-06-20,278441751.87618417,378826500.5221447,1.3605233337656875,831029.4379762411,1130634.9414128612
2021-06-21,279267142.5295059,391042880.7032246,1.4002466497178727,825390.653321743,1155750.497022217
2021-06-22,280076968.4675554,308072385.0975862,1.099956154135801,809825.9380494952,890773.0243363401
2021-06-23,280881400.1539411,300820895.2031313,1.0709890189890188,804431.6863856912,861537.5026458934
2021-06-24,281671009.5546281,331201831.36215377,1.175846360212374,789609.4006869793,928459.3397872587
2021-06-25,282473849.1572323,339689993.21116734,1.2025537734719192,802839.6026042104,965457.7936043892
2021-06-26,283232098.0010099,298303925.76952,1.0532136995590666,758248.843777597,798598.0699413876
2021-06-27,284067912.4748676,301692922.4714802,1.0620450576168887,835814.4738577008,887672.6310452314
2021-06-28,284884751.97502464,315690846.04776025,1.10813528579247,816839.5001570582,905168.6729531201
2021-06-29,285705431.63262284,321826265.0625025,1.1264268348818987,820679.6575981975,924435.5891602979
2021-06-30,286505425.9303771,336582684.0349927,1.1747864213810197,799994.2977542877,939822.4381839816
2021-07-01,287307840.6351878,334279853.87467796,1.1634901892535987,802414.704810679,933601.6367600474
2021-07-02,288159453.89300305,311419738.7172868,1.0807201863761184,851613.2578152418,920355.6387064615
2021-07-03,288982157.01098955,320079855.84540504,1.1076111381964426,822703.1179865003,911235.1369107898
2021-07-04,289810944.5903191,323398603.0613714,1.1158950657247702,828787.5793295503,924839.9703078216
2021-07-05,290632275.33665097,333757293.19745636,1.1483834436861895,821330.7463318706,943202.6308779416
2021-07-06,291464162.2392813,322129927.9181269,1.1052128173949227,831886.9026303291,919412.0674100018
2021-07-07,292286356.43753576,330289997.57493806,1.1300219469721442,822194.198254466,929097.4887007128
2021-07-08,292918491.602421,330917994.1665573,1.1297272232840567,632135.1648852229,714140.3045659922
2021-07-09,293483170.6644105,306595317.49805313,1.0446776788050864,564679.0619894862,589907.6117490099
2021-07-10,294225258.40662414,311540782.7799458,1.0588512504571956,742087.7422136664,785760.5337918977
2021-07-11,294978509.32492626,305324853.36115074,1.0350749078632955,753250.9183021188,779671.1248595084
2021-07-12,295741322.0328768,308927535.6264857,1.0445869839999673,762812.7079505324,796824.2259548946
2021-07-13,296483255.32157594,296192083.5474089,0.9990179149448032,741933.2886991501,741204.6471043656
2021-07-14,297184621.89530426,280494644.4136687,0.9438397001325494,701366.573728323,661977.616630734
2021-07-15,297969707.00139165,276911397.3794004,0.9293273472867065,785085.1060873866,729601.0590344935
2021-07-16,298727967.6215335,261235777.23968294,0.8744938725343915,758260.6201418638,663094.2660981877
2021-07-17,299520582.84728557,243238359.02321422,0.8120923000047449,792615.2257520556,643676.7216997669
2021-07-18,300285084.58966255,240985657.29949218,0.8025229012916095,764501.7423769832,613530.1563348671
2021-07-19,301035133.96968466,241423567.54285794,0.8019780427595218,750049.3800221086,601523.1337631234
2021-07-20,301827415.67551965,222335577.6396934,0.7366314857186982,792281.7058349848,583619.6500769694
2021-07-21,302622147.03301036,211281734.37099764,0.6981700990573926,794731.3574907184,554857.6705833109
2021-07-22,303320628.9439583,270459588.6622534,0.8916623627080236,698481.9109479189,622810.0310246367
2021-07-23,304085395.03892094,270683735.35806865,0.8901569748965504,764766.0949626565,680761.8735954063
2021-07-24,304892983.7413044,287465867.6735281,0.9428418592847552,807588.7023834586,761428.4336925829
2021-07-25,305650133.16430855,290655241.9317798,0.9509409955844249,757149.4230041504,720004.4261177396
2021-07-26,306364409.97277087,288309558.69631785,0.9410673998391068,714276.8084623218,672182.6189050128
2021-07-27,307086711.8012564,311800898.7408016,1.0153513218201264,722301.8284855485,733390.116305896
2021-07-28,307763080.8762901,319130757.5713708,1.036936453400173,676369.0750336647,701351.7498549639
2021-07-29,308504448.36558706,313861826.42419344,1.0173656428197042,741367.4892969728,754241.8123142449
2021-07-30,309184913.75957006,318745930.4087741,1.030923296136755,680465.3939830065,701507.6268719566
2021-07-31,309925263.1425116,327207075.5403293,1.0557612252147095,740349.382941544,781632.1716213187
2021-08-01,310729218.04202986,337600927.4760855,1.0864795065085266,803954.8995182514,873480.5224837019
2021-08-02,311510524.10607076,326252504.1574636,1.0473241797968045,781306.0640408993,818280.7326919044
2021-08-03,312342657.2864327,328275143.2322318,1.0510096382102179,832133.1803619266,874579.9928349064
2021-08-04,313116038.66950005,320284049.4194117,1.0228925058593943,773381.3830673695,791086.0209107856
2021-08-05,313415432.5886398,330050338.1209405,1.05307621706725,299393.91913974285,315284.61578061857
